STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,URBANIZATION,HH_MAC,IC_QUINTILE,FINANCIAL_HARDSHIP,INDEX_COMP,SPEND_LEVEL,UNIT_MEASURE,OBS_CONF,UNIT_TYPE,DATABASE_ID,DECIMALS,UNIT_MULT,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,URBANIZATION_LABEL,HH_MAC_LABEL,IC_QUINTILE_LABEL,FINANCIAL_HARDSHIP_LABEL,INDEX_COMP_LABEL,SPEND_LEVEL_LABEL,UNIT_MEASURE_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,UNIT_TYPE_LABEL,DATABASE_ID_LABEL,DECIMALS_LABEL,UNIT_MULT_LABEL,1985,1986,1987,1988,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,NLD,UHC_FH40,_T,_T,IC_Q4,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Netherlands,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,Wealth quintile 4,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,AGO,UHC_FH40,_T,_T,_T,FURTHER,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Angola,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,"2.2: Further impoverished due to out-of-pocket health expenditure, based on the societal poverty line",Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,,,,,,6.02,,,,,,,,,,26.69,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,BEL,UHC_FH40,_T,_T,IC_Q5,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Belgium,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,Wealth quintile 5 (richest),All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,,,,,,,1.54,,,,,,,,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,BRB,UHC_FH40,_T,_T,_T,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Barbados,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.87,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,AUT,UHC_FH40,_T,_T,_T,FURTHER,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Austria,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,"2.2: Further impoverished due to out-of-pocket health expenditure, based on the societal poverty line",Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,5.57,,,,,,,,,,,,,,,,,,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,KNA,UHC_FH40,_T,_T,_T,PUSHED,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,St. Kitts and Nevis,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,2.1: Pushed into poverty (based on societal poverty line) due to out-of-pocket health expenditure,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,GMB,UHC_FH40,_T,AO,_T,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,"Gambia, The",Population facing financial hardship due to out-of-pocket health expenditure,Total,Adults only,All,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,10.61,,,,,,,,,,,,1.2,,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,AND,UHC_FH40,_T,ACA,_T,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Andorra,Population facing financial hardship due to out-of-pocket health expenditure,Total,"Adults, children, and adolescents",All,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.74,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,IND,UHC_FH40,_T,_T,_T,PUSHED,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,India,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,2.1: Pushed into poverty (based on societal poverty line) due to out-of-pocket health expenditure,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,4.79,4.51,,4.86,4.94,,5.11,4.05,,4.78,,5.6,,,,,,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,SRB,UHC_FH40,_T,_T,_T,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Serbia,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,,,,8.57,9.82,8.13,9.66,11,9.24,10.8,10.89,10.23,7.66,8.42,8.28,9.35,8.79,,9.52,11.02,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,BIH,UHC_FH40,_T,_T,_T,FURTHER,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Bosnia and Herzegovina,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,"2.2: Further impoverished due to out-of-pocket health expenditure, based on the societal poverty line",Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,9.34,,,6.19,,,8.04,,,,7.23,,,,5.84,,,,,,5.04,5.26,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,PER,UHC_FH40,_T,_T,_T,IMPOV,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Peru,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,"2: Facing impoverishing out-of-pocket health expenditure, based on the societal poverty line",Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,22.73,,,,,,22.85,22.82,22.18,21.76,21.62,22.12,20.53,19.67,19.2,18.43,17.67,17.77,17.31,17.74,18.68,19.6,23.44,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,NIC,UHC_FH40,_T,_T,IC_Q4,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Nicaragua,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,Wealth quintile 4,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,3.22,,,,,3.39,,,8.14,,,,,,,,4.39,,,,,15.11,,,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,TUN,UHC_FH40,URB,_T,_T,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Tunisia,Population facing financial hardship due to out-of-pocket health expenditure,Urban area,All types,All,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,15.45,,,,,,,,,,22.72,,,,,15.63,,,,,,,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,CHN,UHC_FH40,_T,_T,IC_Q3,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,China,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,Wealth quintile 3,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,33.17,,,,,,,41.33,,,,,20.87,,,,,,,,,,,15.43,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,PRT,UHC_FH40,_T,_T,IC_Q4,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Portugal,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,Wealth quintile 4,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,1.76,,,,2.11,,,,,,3.21,,,,,4.72,,,,,4.08,,,,,1.36,,,,,,,0.67,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,GMB,UHC_FH40,URB,_T,_T,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,"Gambia, The",Population facing financial hardship due to out-of-pocket health expenditure,Urban area,All types,All,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,,,,,,,,15.71,,,,,13.88,,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,GNB,UHC_FH40,_T,_T,_T,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Guinea-Bissau,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,44.31,,,,,,,,47.97,,,,,,,,35.06,,,38.18,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,UZB,UHC_FH40,_T,_T,_T,IMPOV,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Uzbekistan,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,"2: Facing impoverishing out-of-pocket health expenditure, based on the societal poverty line",Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,25.87,,21.83,21.32,,,,,,,,,,,,,,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,LTU,UHC_FH40,_T,ACA,_T,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Lithuania,Population facing financial hardship due to out-of-pocket health expenditure,Total,"Adults, children, and adolescents",All,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,11.76,11.66,13.74,14.51,14.46,12.25,10.19,,,,8.97,,,,,,,,13.45,,,,,8.9,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,ROU,UHC_FH40,_T,_T,IC_Q5,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Romania,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,Wealth quintile 5 (richest),All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,2.29,2.54,2.74,2.75,3.21,2.86,4.14,4.67,4.84,4.36,4.53,5.67,4.37,4.7,4.36,3.64,,,3.37,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,NGA,UHC_FH40,_T,_T,IC_Q4,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Nigeria,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,Wealth quintile 4,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,18.86,,,,,,23.12,12.76,,12.79,,,14.35,,,6.2,,,,5.39,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,TJK,UHC_FH40,_T,_T,_T,PUSHED,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Tajikistan,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,2.1: Pushed into poverty (based on societal poverty line) due to out-of-pocket health expenditure,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,,,,,1.82,,3.41,,,,3.14,3.4,,3.48,3.27,3.83,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,FSM,UHC_FH40,_T,_T,_T,PUSHED,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,"Micronesia, Fed. Sts.",Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,2.1: Pushed into poverty (based on societal poverty line) due to out-of-pocket health expenditure,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,MUS,UHC_FH40,_T,_T,IC_Q1,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Mauritius,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,Wealth quintile 1 (poorest),All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,30.13,,,,,,,,,,28.97,,,,,,36.45,,,,,28.59,,,,,,38.76,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,TZA,UHC_FH40,_T,_T,IC_Q4,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Tanzania,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,Wealth quintile 4,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,81.91,,,,,,,35.69,,,,4.01,,,,,,,3.56,,7.45,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,CYP,UHC_FH40,_T,_T,IC_Q1,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Cyprus,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,Wealth quintile 1 (poorest),All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,,,,,,,49.9,,,,,,56.56,,,,,,,,53.88,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,VNM,UHC_FH40,_T,MG,_T,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Vietnam,Population facing financial hardship due to out-of-pocket health expenditure,Total,Multigenerational,All,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,70.95,,,,,61.05,,,,,,,52.18,,48.36,,,,39.57,,38.39,,,,31.14,,33.58,,30.43,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,GRC,UHC_FH40,_T,_T,IC_Q5,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Greece,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,Wealth quintile 5 (richest),All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,,1.39,,,,1.49,1,1.8,1.42,1.26,1.24,1.86,3.34,1.64,2.49,2.48,2.18,3.05,3.06,2.64,2.38,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,NAC,UHC_FH40,_T,_T,IC_Q5,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,North America,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,Wealth quintile 5 (richest),All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,0.86,0.76,0.5,0.76,0.81,0.89,0.77,0.46,0.55,0.66,0.68,0.88,0.78,0.73,0.67,0.75,0.56,0.53,0.64,0.85,0.82,0.82,1.03,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,KGZ,UHC_FH40,_T,_T,IC_Q1,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Kyrgyz Republic,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,Wealth quintile 1 (poorest),All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,47.77,57.74,38.68,51.95,35.89,64.88,63.82,74.66,78.8,76.76,76.1,42.34,25.23,39.52,44.21,46.31,37.12,,,33.73,53.72,38.44,34.52,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,MKD,UHC_FH40,_T,_T,_T,FURTHER,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,North Macedonia,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,"2.2: Further impoverished due to out-of-pocket health expenditure, based on the societal poverty line",Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,19.08,14.19,15.97,16.07,24.38,,11.06,10.18,10.96,9.45,7.77,,,7.5,7.22,6.16,9.09,8.03,7.22,7.66,6.99,6.3,4.27,6.25,6.16,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,AZE,UHC_FH40,_T,_T,_T,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Azerbaijan,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,10.29,11.44,9.38,9.06,,,,,,,,,,,,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,SLV,UHC_FH40,_T,_T,_T,IMPOV,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,El Salvador,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,"2: Facing impoverishing out-of-pocket health expenditure, based on the societal poverty line",Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,,10.27,9.66,8.73,8.82,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,BTN,UHC_FH40,_T,_T,_T,FURTHER,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Bhutan,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,"2.2: Further impoverished due to out-of-pocket health expenditure, based on the societal poverty line",Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,4.65,,,,5.57,,,,,2.94,,,,,3.66,,,,,8.3,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,GTM,UHC_FH40,_T,_T,IC_Q4,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Guatemala,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,Wealth quintile 4,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,0.29,,,,,,,,,,,3.22,,,5.36,,,,,,,,,2.68,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,LBN,UHC_FH40,_T,_T,_T,LARGE,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Lebanon,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,1: Facing large (but non-impoverishing) out-of-pocket health expenditure,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,14.58,,,,,,,,,,,,,,,,,,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,MLT,UHC_FH40,_T,_T,IC_Q1,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Malta,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,Wealth quintile 1 (poorest),All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,,,,,,59.46,,,,,,,63.28,,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,LBN,UHC_FH40,_T,_T,_T,PUSHED,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Lebanon,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,2.1: Pushed into poverty (based on societal poverty line) due to out-of-pocket health expenditure,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,5.28,,,,,,,,,,,,,,,,,,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,SLB,UHC_FH40,_T,_T,_T,LARGE,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Solomon Islands,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,1: Facing large (but non-impoverishing) out-of-pocket health expenditure,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,FSM,UHC_FH40,_T,_T,IC_Q4,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,"Micronesia, Fed. Sts.",Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,Wealth quintile 4,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,NPL,UHC_FH40,_T,ACA,_T,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Nepal,Population facing financial hardship due to out-of-pocket health expenditure,Total,"Adults, children, and adolescents",All,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,,47.59,,,,,,,,,,,,27.73,28.1,,,,,,24.74,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,UKR,UHC_FH40,_T,AS,_T,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Ukraine,Population facing financial hardship due to out-of-pocket health expenditure,Total,Adults and older people,All,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,19.13,19.78,18.84,15.48,14.37,17.97,15.51,15.48,14.39,12.66,13.1,14.54,11.99,,,,,,,,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,BGR,UHC_FH40,_T,_T,_T,LARGE,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Bulgaria,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,1: Facing large (but non-impoverishing) out-of-pocket health expenditure,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,1.42,,,,2.92,,,,4.32,,,,,5.09,,,,,5.97,9.72,8.41,8.98,10.98,,9.5,10.22,10.04,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,MNG,UHC_FH40,_T,_T,IC_Q3,ALL_FH,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Mongolia,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,Wealth quintile 3,All financial hardship,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,,,,3.57,,,,,,,1.84,0.94,0.32,0.43,,1.68,,2.41,,4.02,,10.82,9.07,9.14,9.89,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,ETH,UHC_FH40,_T,_T,_T,PUSHED,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Ethiopia,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,2.1: Pushed into poverty (based on societal poverty line) due to out-of-pocket health expenditure,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,,,,,,,,,,0.58,,,,,0.48,,,,,,,0.62,,,,0.91,,,0.89,,,0.9,,,
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,JAM,UHC_FH40,_T,_T,_T,PUSHED,_Z,_Z,PT_POP,PU,RATIO,WB_UHC,1,0,A,Annual,Jamaica,Population facing financial hardship due to out-of-pocket health expenditure,Total,All types,All,2.1: Pushed into poverty (based on societal poverty line) due to out-of-pocket health expenditure,Not applicable,Not applicable,Percentage of population,Normal value,Public,Ratio,Universal Health Coverage (UHC),One,Units,,,,,1.54,1.97,2.7,,1.44,1.99,1.32,,,,,,2.32,2.15,2.42,,,,0.95,0.74,0.92,,0.53,0.84,1.17,0.74,0.71,1.3,0.74,0.58,,0.86,,,
