STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,URBANIZATION,HH_MAC,IC_QUINTILE,FINANCIAL_HARDSHIP,INDEX_COMP,SPEND_LEVEL,UNIT_MEASURE,OBS_CONF,UNIT_TYPE,DATABASE_ID,DECIMALS,UNIT_MULT,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,URBANIZATION_LABEL,HH_MAC_LABEL,IC_QUINTILE_LABEL,FINANCIAL_HARDSHIP_LABEL,INDEX_COMP_LABEL,SPEND_LEVEL_LABEL,UNIT_MEASURE_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,UNIT_TYPE_LABEL,DATABASE_ID_LABEL,DECIMALS_LABEL,UNIT_MULT_LABEL,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,AFG,UHC_SCI,_Z,_Z,_Z,_Z,NCD,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Afghanistan,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Non-communicable diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,52.0,53.0,54.0,55.0,55.0,56.0,56.0,57.0,57.0,57.0,58.0,58.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,ETH,UHC_SCI,_Z,_Z,_Z,_Z,RMNCH,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Ethiopia,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,"Reproductive, maternal, newborn, and child health",Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,17.0,17.0,18.0,19.0,21.0,22.0,24.0,26.0,28.0,31.0,33.0,35.0,37.0,38.0,39.0,41.0,42.0,43.0,43.0,43.0,43.0,42.0,42.0,43.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,ZMB,UHC_SCI,_Z,_Z,_Z,_Z,RMNCH,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Zambia,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,"Reproductive, maternal, newborn, and child health",Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,59.0,60.0,60.0,61.0,61.0,61.0,62.0,62.0,63.0,64.0,64.0,65.0,65.0,66.0,68.0,69.0,70.0,71.0,72.0,72.0,73.0,74.0,73.0,74.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,COM,UHC_SCI,_Z,_Z,_Z,_Z,IDHS,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Comoros,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Infectious diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,12.0,13.0,22.0,28.0,28.0,43.0,46.0,43.0,38.0,38.0,52.0,53.0,45.0,54.0,54.0,49.0,60.0,61.0,56.0,49.0,62.0,63.0,56.0,52.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,SVN,UHC_SCI,_Z,_Z,_Z,_Z,_T,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Slovenia,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Full index,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,77.0,78.0,78.0,78.0,79.0,79.0,79.0,80.0,80.0,80.0,81.0,80.0,80.0,80.0,81.0,82.0,82.0,83.0,83.0,84.0,84.0,83.0,84.0,84.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,USA,UHC_SCI,_Z,_Z,_Z,_Z,RMNCH,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,United States,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,"Reproductive, maternal, newborn, and child health",Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,82.0,82.0,82.0,82.0,82.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,LBY,UHC_SCI,_Z,_Z,_Z,_Z,_T,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Libya,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Full index,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,66.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0,68.0,68.0,69.0,69.0,68.0,70.0,70.0,71.0,71.0,71.0,68.0,70.0,71.0,69.0,71.0,71.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,GBR,UHC_SCI,_Z,_Z,_Z,_Z,CAPACITY,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,United Kingdom,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Service capacity and access,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,98.0,98.0,98.0,98.0,98.0,98.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,AUS,UHC_SCI,_Z,_Z,_Z,_Z,IDHS,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Australia,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Infectious diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,HRV,UHC_SCI,_Z,_Z,_Z,_Z,NCD,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Croatia,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Non-communicable diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,45.0,46.0,46.0,47.0,47.0,48.0,48.0,48.0,49.0,49.0,49.0,50.0,50.0,50.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,HIC,UHC_SCI,_Z,_Z,_Z,_Z,CAPACITY,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,High income,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Service capacity and access,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,95.0,96.0,96.0,96.0,97.0,98.0,98.0,96.0,96.0,96.0,95.0,96.0,96.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,IND,UHC_SCI,_Z,_Z,_Z,_Z,IDHS,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,India,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Infectious diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,15.0,17.0,20.0,23.0,26.0,28.0,31.0,34.0,37.0,40.0,42.0,45.0,48.0,51.0,54.0,57.0,60.0,63.0,66.0,69.0,72.0,75.0,78.0,81.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,BTN,UHC_SCI,_Z,_Z,_Z,_Z,IDHS,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Bhutan,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Infectious diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,44.0,44.0,47.0,49.0,51.0,53.0,55.0,57.0,59.0,61.0,63.0,65.0,67.0,68.0,70.0,72.0,74.0,75.0,77.0,79.0,80.0,82.0,84.0,85.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,EST,UHC_SCI,_Z,_Z,_Z,_Z,_T,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Estonia,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Full index,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,66.0,67.0,68.0,69.0,70.0,71.0,71.0,72.0,73.0,73.0,74.0,74.0,75.0,76.0,77.0,77.0,77.0,77.0,78.0,78.0,79.0,79.0,79.0,79.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,ERI,UHC_SCI,_Z,_Z,_Z,_Z,CAPACITY,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Eritrea,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Service capacity and access,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,40.0,40.0,40.0,40.0,41.0,40.0,40.0,41.0,41.0,41.0,41.0,42.0,44.0,46.0,48.0,48.0,45.0,44.0,40.0,43.0,45.0,39.0,45.0,45.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,DOM,UHC_SCI,_Z,_Z,_Z,_Z,CAPACITY,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Dominican Republic,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Service capacity and access,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,59.0,59.0,58.0,57.0,56.0,55.0,54.0,53.0,57.0,56.0,59.0,60.0,62.0,68.0,65.0,65.0,61.0,58.0,53.0,57.0,67.0,72.0,72.0,54.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,GIN,UHC_SCI,_Z,_Z,_Z,_Z,CAPACITY,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Guinea,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Service capacity and access,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,17.0,20.0,22.0,19.0,15.0,20.0,23.0,21.0,21.0,21.0,21.0,21.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,BGD,UHC_SCI,_Z,_Z,_Z,_Z,_T,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Bangladesh,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Full index,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,24.0,25.0,26.0,27.0,28.0,30.0,31.0,33.0,34.0,36.0,37.0,38.0,40.0,41.0,43.0,45.0,46.0,47.0,47.0,50.0,52.0,52.0,54.0,54.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,LBR,UHC_SCI,_Z,_Z,_Z,_Z,RMNCH,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Liberia,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,"Reproductive, maternal, newborn, and child health",Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,48.0,47.0,47.0,46.0,46.0,49.0,50.0,50.0,51.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,54.0,56.0,56.0,56.0,57.0,57.0,58.0,59.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,HUN,UHC_SCI,_Z,_Z,_Z,_Z,IDHS,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Hungary,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Infectious diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,DMA,UHC_SCI,_Z,_Z,_Z,_Z,NCD,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Dominica,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Non-communicable diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,58.0,59.0,59.0,60.0,60.0,61.0,61.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,HUN,UHC_SCI,_Z,_Z,_Z,_Z,NCD,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Hungary,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Non-communicable diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,43.0,44.0,44.0,45.0,46.0,46.0,47.0,48.0,48.0,49.0,49.0,50.0,51.0,51.0,52.0,52.0,53.0,53.0,54.0,54.0,55.0,55.0,55.0,56.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,GRC,UHC_SCI,_Z,_Z,_Z,_Z,CAPACITY,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Greece,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Service capacity and access,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,90.0,90.0,89.0,88.0,87.0,86.0,85.0,84.0,83.0,84.0,89.0,88.0,84.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,GNQ,UHC_SCI,_Z,_Z,_Z,_Z,RMNCH,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Equatorial Guinea,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,"Reproductive, maternal, newborn, and child health",Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,41.0,41.0,42.0,43.0,43.0,44.0,44.0,45.0,46.0,46.0,47.0,47.0,47.0,47.0,47.0,46.0,48.0,48.0,49.0,49.0,50.0,50.0,50.0,51.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,SDN,UHC_SCI,_Z,_Z,_Z,_Z,IDHS,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Sudan,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Infectious diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,7.0,7.0,7.0,7.0,7.0,9.0,10.0,14.0,17.0,22.0,25.0,27.0,31.0,37.0,41.0,42.0,45.0,48.0,49.0,53.0,55.0,54.0,62.0,62.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,SEN,UHC_SCI,_Z,_Z,_Z,_Z,IDHS,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Senegal,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Infectious diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,12.0,10.0,12.0,10.0,6.0,8.0,17.0,23.0,30.0,39.0,39.0,42.0,42.0,49.0,50.0,51.0,59.0,60.0,54.0,61.0,60.0,48.0,56.0,54.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,EST,UHC_SCI,_Z,_Z,_Z,_Z,RMNCH,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Estonia,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,"Reproductive, maternal, newborn, and child health",Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,72.0,73.0,74.0,75.0,76.0,76.0,77.0,77.0,78.0,78.0,79.0,79.0,79.0,80.0,80.0,80.0,81.0,81.0,82.0,82.0,82.0,82.0,82.0,82.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,GUY,UHC_SCI,_Z,_Z,_Z,_Z,RMNCH,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Guyana,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,"Reproductive, maternal, newborn, and child health",Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,68.0,67.0,66.0,65.0,64.0,63.0,63.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,SLV,UHC_SCI,_Z,_Z,_Z,_Z,CAPACITY,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,El Salvador,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Service capacity and access,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,58.0,58.0,58.0,59.0,60.0,61.0,61.0,61.0,62.0,63.0,64.0,65.0,69.0,73.0,80.0,74.0,76.0,76.0,71.0,73.0,74.0,71.0,73.0,73.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,SLB,UHC_SCI,_Z,_Z,_Z,_Z,RMNCH,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Solomon Islands,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,"Reproductive, maternal, newborn, and child health",Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,68.0,68.0,67.0,68.0,69.0,69.0,70.0,69.0,69.0,69.0,69.0,70.0,70.0,69.0,69.0,69.0,70.0,69.0,69.0,69.0,69.0,68.0,69.0,68.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,JPN,UHC_SCI,_Z,_Z,_Z,_Z,IDHS,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Japan,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Infectious diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,ISL,UHC_SCI,_Z,_Z,_Z,_Z,CAPACITY,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Iceland,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Service capacity and access,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,92.0,93.0,94.0,92.0,90.0,90.0,94.0,94.0,93.0,91.0,92.0,90.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,CZE,UHC_SCI,_Z,_Z,_Z,_Z,IDHS,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Czechia,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Infectious diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,SSF,UHC_SCI,_Z,_Z,_Z,_Z,NCD,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Sub-Saharan Africa,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Non-communicable diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,55.0,56.0,56.0,57.0,58.0,59.0,60.0,60.0,61.0,62.0,63.0,63.0,64.0,65.0,65.0,66.0,66.0,67.0,68.0,68.0,68.0,68.0,69.0,69.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,NIC,UHC_SCI,_Z,_Z,_Z,_Z,RMNCH,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Nicaragua,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,"Reproductive, maternal, newborn, and child health",Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,69.0,70.0,71.0,72.0,72.0,74.0,75.0,76.0,78.0,78.0,79.0,79.0,80.0,80.0,80.0,80.0,80.0,79.0,81.0,82.0,82.0,81.0,82.0,81.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,PHL,UHC_SCI,_Z,_Z,_Z,_Z,IDHS,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Philippines,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Infectious diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,64.0,65.0,65.0,66.0,66.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,85.0,86.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,SWZ,UHC_SCI,_Z,_Z,_Z,_Z,CAPACITY,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Eswatini,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Service capacity and access,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,64.0,68.0,72.0,76.0,77.0,77.0,77.0,75.0,73.0,72.0,70.0,71.0,63.0,61.0,71.0,68.0,73.0,79.0,67.0,61.0,58.0,64.0,71.0,80.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,MOZ,UHC_SCI,_Z,_Z,_Z,_Z,IDHS,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Mozambique,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Infectious diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,7.0,7.0,6.0,6.0,7.0,9.0,11.0,15.0,20.0,21.0,21.0,25.0,25.0,27.0,33.0,36.0,36.0,45.0,45.0,44.0,49.0,45.0,40.0,46.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,PRY,UHC_SCI,_Z,_Z,_Z,_Z,CAPACITY,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Paraguay,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Service capacity and access,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,58.0,57.0,59.0,58.0,57.0,57.0,56.0,56.0,56.0,56.0,56.0,55.0,49.0,50.0,51.0,52.0,52.0,52.0,55.0,67.0,71.0,71.0,71.0,71.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,ZWE,UHC_SCI,_Z,_Z,_Z,_Z,_T,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Zimbabwe,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Full index,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,34.0,33.0,33.0,34.0,34.0,34.0,36.0,38.0,39.0,42.0,43.0,43.0,43.0,47.0,50.0,49.0,53.0,57.0,54.0,55.0,56.0,57.0,59.0,59.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,BIH,UHC_SCI,_Z,_Z,_Z,_Z,NCD,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Bosnia and Herzegovina,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Non-communicable diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,34.0,35.0,36.0,36.0,37.0,38.0,39.0,39.0,40.0,41.0,42.0,42.0,43.0,43.0,44.0,45.0,45.0,46.0,47.0,47.0,48.0,48.0,48.0,49.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,HRV,UHC_SCI,_Z,_Z,_Z,_Z,CAPACITY,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Croatia,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Service capacity and access,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,99.0,87.0,90.0,89.0,89.0,90.0,92.0,92.0,91.0,91.0,91.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,UGA,UHC_SCI,_Z,_Z,_Z,_Z,NCD,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Uganda,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Non-communicable diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,50.0,51.0,53.0,54.0,55.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,67.0,68.0,69.0,70.0,70.0,71.0,71.0,71.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,ITA,UHC_SCI,_Z,_Z,_Z,_Z,RMNCH,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,Italy,Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,"Reproductive, maternal, newborn, and child health",Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,64.0,65.0,66.0,67.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,76.0,77.0,78.0,78.0,78.0,78.0,79.0,79.0,80.0,80.0,80.0,81.0
datastructure,WB.GGH.HNP:DS_UHC(1.1.0),I,A,IRN,UHC_SCI,_Z,_Z,_Z,_Z,NCD,_Z,0_TO_100,PU,IX,WB_UHC,1,0,A,Annual,"Iran, Islamic Rep.",Universal health coverage (UHC) service coverage index,Not applicable,Not applicable,Not applicable,Not applicable,Non-communicable diseases,Not applicable,0-100 scale,Normal value,Public,Index,Universal Health Coverage (UHC),One,Units,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,67.0,68.0,69.0,69.0,70.0,70.0,70.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0
